clean.id,Q1.2,Q1.3,Q1.4,home.country,work.only.us,Q1.5,Q1.5.factor,Q2.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_4_TEXT,Q2.3_1,Q2.3_2,Q2.3_3,Q2.3_3_TEXT,Q2.4_1,Q2.4_2,Q2.4_3,Q2.4_4,Q2.4_5,Q2.4_5_TEXT,Q2.5,Q2.6,Q4.1,num.country.responses,start.time,end.time,finished,done,survey.method,loop.number,Q3.2,work.country,Q3.3,Q3.4,Q3.5_1,Q3.5_2,Q3.5_3,Q3.5_4,Q3.5_5,Q3.5_5_TEXT,Q3.5_5_LawEnforcement,Q3.5_5_Education,Q3.5_5_DomesticGovernment,Q3.5_5_ReligiousGroups,Q3.5_5_Embassies,Q3.5_5_InternationalGroups,Q3.5_5_NGOs,Q3.5_5_Other,Q3.5_5_Media,Q3.5_5_ExperienceofSurviviors,Q3.5_5_PrivateSector,Q3.5_5_Unions,Q3.6,Q3.7,Q3.8,Q3.9_1,Q3.9_2,Q3.9_3,Q3.9_4,Q3.9_5,Q3.9_6,Q3.9_7,Q3.9_8,Q3.9_9,Q3.9_10,Q3.10,Q3.11,Q3.12,Q3.13,Interest,Q3.14,Q3.15,Q3.16,Q3.17,Q3.18_1,Q3.18_2,Q3.18_3,Q3.18_4,Q3.18_4_TEXT,Q3.18_5,Q3.18_6,Q3.19,Q3.20,Q3.21_1,Q3.21_2,Q3.21_3,Q3.21_4,Q3.21_4_TEXT,LocalCommunity_3.21.1,LocalGovernment_3.21.2,Youth_3.21.3,Funding_3.21.4,NationalGovernment_3.21.5,ReligiousGroups.Churches._3.21.6,PrivateSector_3.21.7,Media_3.21.8,Victims_3.21.9,Universities_3.21.10,Police_3.21.11,Courts.Legal_3.21.12,Unions_3.21.13,Training_3.21.14,OtherOrgs_3.21.15,NGO.Interpretation_3.21.16,Other_3.21.17,Q3.22,Q3.23,Q3.24.Text,Q3.24_Negative.AgainstTIP,Q3.24_Negative.General,Q3.24_OfficalCommentsOnTIP.Gov.Context.,Q3.24_UnofficialCommentsOnTIP,Q3.24_NGOs.CSOs,Q3.24_AssessmentPurposes.General,Q3.24_Policy,Q3.24_Conferences.Meetings,Q3.24_Other,Q3.24_CommentMadeInOtherContext,Q3.24_Efforts,Q3.24_Media,Q3.24_Awareness,Q3.24_Research,Q3.25,Q3.26,Q3.27,Q3.28,Q3.29,Q3.30,work.country.clean,avg_tier,improve_tip,change_policy,total.funding,avg.funding,total.funding.ngos,avg.funding.ngos,total.freedom,positivity,importance,improvement,received.funding,us.involvement,us.hq,Q3.25_collapsed,home.region,work.region,home.iso3,work.iso3
1434,Corporación ONG Raíces,No,35,Chile,No,5,5+,70,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,Yes,Yes,"Solo decir que el Estado chileno ha mejorado su quehacer contra la trata desde el año 2011, fecha en que se promulgó la ley 20.507, sobre trata y tráfico de personas, anteriormente los esfuerzos fueron muy pocos. Igualmente se podría decir que han existido avances significativos pero aún falta mucho camino para avanzar en el verdadero e integral apoyo a las víctimas, dado que los recursos destinados para cumplir el Plan Nacional elaborado aún no se han designado, por ejemplo.",1,2014-08-18T15:48:00Z,2014-08-18T23:22:00Z,1,1,Online,1,35,Chile,A lot,Weekly,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA, France, Peru, Dominican Republic, Colombia",United States,Yes,1,1,1,NA,NA,1,1,NA,NA,NA,"La embajada de EEUU, con su representante Genevieve Libonati, conformó hace tres años, el Grupo de trabajo contra la Trata de personas, actualmente este grupo esta siendo liderado por OIM-Chile. Aquí participamos diversas ONGs, embajadas y organismos internacionales, realizando un seguimiento a la política de trata, promoviendo y sensibilizando al respecto.","A través del intercambio con profesionales policías, el traslado de personas profesionales de nuestro país a Washington, para su formación, entre otras","Conformando el grupo de trabajo, realizando actividades diversas como el día contra la trata, por ejemplo, además de dar seguimiento, en este grupo, a las políticas sobre la materia",NA,NA,NA,En talleres realizados en Chile por personal especializado norteamericano.,"En nuestras reuniones del grupo de trabajo fuimos analizando el Plan Operativo nacional, del Ministerio Interior, donde participamos las ONGs.",NA,1,1,NA,1,Obtuvimos un proyecto Grantt para el viaje de formación a EEUU,NA,NA,Somewhat important actor,Somewhat hard,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 1,Yes,"Aparece en las noticias, se discute en la mesa de Gobierno, sobre todo que Chile pasó a nivel 1 este año.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,Positive,Improved,NA,NA,Very little restricted,NA,Chile,1.9090909090909092,-1,6,42e4,3e4,NA,NA,2,1,1,1,FALSE,TRUE,FALSE,Positive,Americas,Americas,CHL,CHL
1001,Organization 1001,Yes,9,Australia,No,1,1,96,NA,1,1,1,REDACTED,NA,1,NA,NA,1,1,NA,1,1,REDACTED,Yes,Yes,NA,1,2014-08-19T01:27:00Z,2014-08-19T01:49:00Z,1,1,Online,1,9,Australia,A lot,Weekly,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,Somewhat important actor,Very hard,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 1,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Positive,Improved,No,NA,Don't know,NA,Australia,1.0,0,-1,0.0,0.0,NA,NA,2,1,1,1,FALSE,TRUE,FALSE,Positive,Asia and Oceania,Asia and Oceania,AUS,AUS
1360,Association for action against violence and trafficking in human beings - Open Gate La Strada Macedonia,No,173,Macedonia,No,5,5+,100,NA,1,1,NA,NA,1,1,NA,NA,1,NA,1,1,NA,NA,Yes,Yes,/,1,2014-08-19T04:45:00Z,2014-08-19T05:15:00Z,1,1,Online,1,173,"Macedonia, the former Yugoslav Republic of",A lot,Weekly,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA embassy, French embassy, Embassy of Sweden, The Embassy of Netherlands,   ",USA embassy ,Yes,1,1,1,1,1,1,1,NA,NA,NA,Trough TIP report and i-on individual meetings,"Trough their different programs such as: International visitors leadership program, ICITAP and OPDAT program for training of law enforcement officials",Each January USA embassy organizes activities for awareness raising and also funds projects for awareness raising of the NGO's.,"in 2005 trough USAID in Macedonia was created a first shelter for trafficked persons. Additionally the embassy each year provides funding for anti-trafficking projects trough Small Grants program. In addition, Open Gate has been funded for the last three years within this program.",1,Trough ranking in the TIP report in accordance to efforts of the government. the representative of embassy delivers TIP report to high officials and discuss the recommendations and future steps.,"Trough their different programs such as: International visitors leadership program, ICITAP and OPDAT program for training of law enforcement officials",The representatives of USA embassy are members of the secretariat of the national commission for combat trafficking in human beings and illegal migration.,NA,1,1,1,NA,NA,NA,NA,Most important actor,Somewhat hard,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 1,Yes,Using recommendations and rating of the country,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Positive,Improved,No,NA,A little restricted,"Although the cooperation is assess well, there are no substantial governmental funds available for anti-trafficking NGO's","Macedonia, the former Yugoslav Republic of",1.3571428571428572,-1,5,1163330.0,43086.2962962963,233182.0,25909.11111111111,6,1,2,1,TRUE,TRUE,FALSE,Positive,Europe,Europe,MKD,MKD
1364,"Resource Centre for Women ""Marta""",No,94,Latvia,No,5,5+,30,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,policy development ,Yes,No,NA,3,2014-08-19T05:45:00Z,2014-08-19T06:59:00Z,1,1,Online,1,94,Latvia,A lot,Weekly,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USA,USA,Yes,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,"co-funding conferences, seminars",NA,"through State Department report, organizing events, we assume - also in talks with the government. Role of ambassador seems to be very important - if the person is engaged and interested in the subject, there are more activities.","last seminar for police, judges and social workers on domestic violence on March 26-27/2014. Minnesota trainers were invited.",NA,NA,1,1,1,NA,NA,NA,NA,Most important actor,Somewhat hard,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 2,Yes,"They were disappointed that Tire1 was not awarded, since their assumption is that Latvia has some of the best systems dealing with victims of trafficking.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,Improved,Yes,No,Not restricted,NA,Latvia,2.0384615384615383,0,2,323217.0,17956.5,149055.0,37263.75,3,1,2,1,TRUE,TRUE,FALSE,Positive,Europe,Europe,LVA,LVA
1364,"Resource Centre for Women ""Marta""",No,94,Latvia,No,5,5+,30,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,policy development ,Yes,No,NA,3,2014-08-19T05:45:00Z,2014-08-19T06:59:00Z,1,1,Online,2,92,Kyrgyzstan,Some,Never,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"co-funding conferences, seminars",NA,"through State Department report, organizing events, we assume - also in talks with the government. Role of ambassador seems to be very important - if the person is engaged and interested in the subject, there are more activities.","last seminar for police, judges and social workers on domestic violence on March 26-27/2014. Minnesota trainers were invited.",NA,NA,NA,NA,NA,1,NA,NA,NA,Don't know,Not too hard,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 2,No,"They were disappointed that Tire1 was not awarded, since their assumption is that Latvia has some of the best systems dealing with victims of trafficking.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,No,NA,Not restricted,NA,Kyrgyzstan,2.0714285714285716,0,2,2076415.0,74157.67857142857,1101425.0,100129.54545454546,10,NA,NA,NA,FALSE,TRUE,FALSE,NA,Europe,Asia and Oceania,LVA,KGZ
1364,"Resource Centre for Women ""Marta""",No,94,Latvia,No,5,5+,30,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,policy development ,Yes,No,NA,3,2014-08-19T05:45:00Z,2014-08-19T06:59:00Z,1,1,Online,4,92,Kyrgyzstan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"co-funding conferences, seminars",NA,"through State Department report, organizing events, we assume - also in talks with the government. Role of ambassador seems to be very important - if the person is engaged and interested in the subject, there are more activities.","last seminar for police, judges and social workers on domestic violence on March 26-27/2014. Minnesota trainers were invited.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"They were disappointed that Tire1 was not awarded, since their assumption is that Latvia has some of the best systems dealing with victims of trafficking.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kyrgyzstan,2.0714285714285716,0,2,2076415.0,74157.67857142857,1101425.0,100129.54545454546,10,NA,NA,NA,FALSE,TRUE,FALSE,NA,Europe,Asia and Oceania,LVA,KGZ
1222,Organization 1222,Yes,187,United States,No,3,3,71,NA,1,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,Yes,No,REDACTED,1,2014-08-19T09:57:00Z,2014-08-19T10:21:00Z,1,1,Online,1,78,India,Some,Rarely,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Not an important actor,Not too hard,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Improved,No,NA,Very restricted,REDACTED,India,2.25,0,-1,29537404.0,301402.0816326531,11856135.0,382455.96774193546,5,NA,0,1,FALSE,FALSE,TRUE,NA,Americas,Asia and Oceania,USA,IND
1337,Organization 1337,Yes,187,United States,No,1,1,50,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,Yes,No,REDACTED,1,2014-08-19T12:19:00Z,2014-08-19T12:30:00Z,1,1,Online,1,78,India,Don't know,Don't know,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,1,NA,NA,NA,1,NA,NA,NA,NA,NA,REDACTED,NA,NA,NA,NA,REDACTED,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Don't know,Somewhat hard,NA,NA,1,1,REDACTED,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 2,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Improved,No,NA,Don't know,NA,India,2.25,0,-1,29537404.0,301402.0816326531,11856135.0,382455.96774193546,5,NA,NA,1,FALSE,TRUE,TRUE,NA,Americas,Asia and Oceania,USA,IND
1445,Organization 1445,Yes,172,Thailand,No,4,4,50,NA,1,1,NA,NA,1,1,NA,NA,1,NA,1,1,NA,NA,Yes,No,NA,1,2014-08-20T01:14:00Z,2014-08-20T01:28:00Z,1,1,Online,1,172,Thailand,A lot,Daily,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA, Sweden",USA,Yes,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,Most important actor,Not too hard,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 3,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Positive,Remained constant,No,NA,Very little restricted,NA,Thailand,2.25,1,1,19879731.0,451812.0681818182,3586547.0,199252.61111111112,7,1,2,0,TRUE,TRUE,FALSE,Positive,Asia and Oceania,Asia and Oceania,THA,THA
1339,ECPAT Sweden,No,168,Sweden,No,1,1,20,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,Yes,No,NA,1,2014-08-20T05:45:00Z,2014-08-20T05:53:00Z,1,1,Online,1,168,Sweden,A lot,Monthly,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thailand, as far as we are aware.",Thailand,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Don't know,Somewhat hard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 1,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Improved,No,NA,Not restricted,NA,Sweden,1.0769230769230769,-1,2,0.0,0.0,NA,NA,2,NA,NA,1,FALSE,FALSE,FALSE,NA,Europe,Europe,SWE,SWE
1192,Instituto Brasileiro de Inovações Pró-Sociedade Saudavel Centro Oeste - Ibiss-co,No,24,Brazil,No,2,2,40,NA,1,NA,1,slave labor,1,NA,1,"women, adolescents",1,NA,NA,NA,NA,NA,Yes,No,"Teve algumas perguntas que não conseguimos enter a radução que foi feito. para tanto se ocorrer duvidas por parte de vocês solicitamos que entre em contato para que esta instituição possa refazer. outro ponto que queriamos abordar é que no ano de 2009 o Ibiss-co em conjunto com outras instituiçao fez  recomendações ao Governo Brasileiro e gostaria de restritar nesta sua pesquisa: /  / RECOMENDAÇÕES GERAIS AO GOVERNO BRASILEIRO: / - Aprofundar o enfrentamento da desigualdade estrutural de gênero que torna vulneráveis as / mulheres em situação de tráfico, sob qualquer circunstância, como uma das possibilidades / de atender aos dilemas da equidade de gênero, simultaneamente, aos da equidade social. / -Incorporar a dimensão da desigualdade de raça e geração que afeta, em especial, as / mulheres. / -Implementar políticas públicas relacionadas à migração, prevendo ações que contemplem / todas as pessoas, independentemente de sua nacionalidade. / -Preconizar ações pautadas pela transversalidade das ações e das políticas governamentais. / -Garantir que o Plano Nacional de Enfrentamento ao Tráfico de Pessoas seja incorporado / como Política Pública de Estado, e não de governo, como é atualmente. / -Elaborar e implementar Planos Estaduais de Enfrentamento ao Tráfico de Pessoas, por meio / de uma norma (decreto, lei etc.).",1,2014-08-20T08:13:00Z,2014-08-20T10:41:00Z,1,1,Online,1,24,Brazil,A lot,Sometimes,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Somewhat important actor,Somewhat hard,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mixed,Remained constant,No,NA,Somewhat restricted,"- Não há um capítulo do Código Penal que cuide de modo concatenado das diversas hipóteses delitivas relacionados ao tráfico de pessoas. / - Um exemplo dessa está no art. 231 do Código Penal, que aborda o tráfico internacional de seres humanos. A lei contempla apenas a hipótese de tráfico de pessoa referente à prostituição.",Brazil,2.0357142857142856,0,3,22562701.0,805810.75,6290695.0,629069.5,4,0,1,0,FALSE,FALSE,FALSE,Mixed,Americas,Americas,BRA,BRA
1516,Organization 1516,Yes,30,Cameroon,No,1,1,61,NA,1,NA,1,REDACTED,1,NA,NA,NA,1,NA,NA,1,NA,NA,No,No,REDACTED,1,2014-08-20T20:58:00Z,2014-08-20T21:11:00Z,1,1,Online,1,30,Cameroon,A lot,Monthly,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Don't know,Somewhat hard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Slowed down,Yes,No,Somewhat restricted,REDACTED,Cameroon,2.1785714285714284,0,3,2002e3,111222.22222222222,1502e3,250333.33333333334,12,NA,NA,-1,FALSE,FALSE,FALSE,NA,Africa,Africa,CMR,CMR
1013,Association of HIV affected women and their families,No,100,Lithuania,No,1,1,19,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,Yes,Yes,no comments,1,2014-08-21T05:30:00Z,2014-08-21T05:51:00Z,1,1,Online,1,100,Lithuania,A lot,Sometimes,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA, Norway ",USA,Yes,1,1,1,1,1,1,NA,NA,NA,NA,NA,"Organizing meetings with foreign experts, for NGO and government officials",Analysing the situation with surveys,"Financial support for NGO, for assistance of victims",NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,Most important actor,Not too hard,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Watch list,Yes,that rate is enough high,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive,Remained constant,No,NA,Very little restricted,NA,Lithuania,1.2142857142857142,0,1,144522.0,9032.625,116722.0,29180.5,2,1,2,0,TRUE,TRUE,FALSE,Positive,Europe,Europe,LTU,LTU
1190,Mongolian Gender Equality Center,No,114,Mongolia,No,1,1,96,NA,1,1,1,Brokered Marriage,NA,1,NA,NA,1,1,1,1,NA,NA,Yes,Yes,"We believe the following are necessary to combat human trafficking:  good mechanisms/institutions, good implementation of current laws and the new national plan, and good prevention, protection, and prosecution.",1,2014-08-22T02:46:00Z,2014-08-22T04:51:00Z,1,1,Online,1,114,Mongolia,Some,Sometimes,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Swiss Agency for Development and Cooperation; Canadian International Development Agency, government of the Republic of Korea, Embassy of the United States, Embassy of Mongolia to Thailand, Embassy of Mongolia to the Republic of China",Embassy of the United States,Yes,1,1,1,1,1,NA,NA,NA,NA,NA,Recommendations have been made in annual TIP reports for the past five years.,"Roundtable discussions have been organized to facilitate communication between NGOs, law enforcement, the Ministry of Foreign Affairs, etc.",TIP report is available online in both English and Mongolian.,The Asian Foundation and the American Bar Association were given grants towards human trafficking efforts.,NA,"Human trafficking is routinely brought up in meetings between the U.S. Embassy and the government of Mongolia (Ministry of Foreign Affairs, Ministry of Justice).",NA,NA,NA,1,1,1,NA,NA,NA,NA,Most important actor,Somewhat hard,NA,NA,NA,1,"The US TIP report is referenced in our organization's own reports, which we use in discussions with all of the above",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,Tier 2,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Positive,Improved,No,NA,Not restricted,NA,Mongolia,2.0,0,2,5363064.0,282266.5263157895,1486544.0,371636.0,3,1,2,1,TRUE,TRUE,FALSE,Positive,Asia and Oceania,Asia and Oceania,MNG,MNG
1091,"GABRIELA, alliance of women's organization",No,136,Philippines,No,5,5+,45,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,advocacy cqmpaign against sex trafficking,No,Yes,NA,3,2014-08-22T07:20:00Z,2014-08-22T07:50:00Z,1,1,Online,1,136,Philippines,A lot,Rarely,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Not an important actor,Not hard at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Remained constant,No,NA,Don't know,NA,Philippines,2.142857142857143,0,5,20809130.0,533567.4358974359,12764782.0,607846.7619047619,5,NA,0,0,FALSE,FALSE,FALSE,NA,Asia and Oceania,Asia and Oceania,PHL,PHL
1091,"GABRIELA, alliance of women's organization",No,136,Philippines,No,5,5+,45,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,advocacy cqmpaign against sex trafficking,No,Yes,NA,3,2014-08-22T07:20:00Z,2014-08-22T07:50:00Z,1,1,Online,2,140,"Korea, Republic of",None,Rarely,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Don't know,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,No,NA,Don't know,NA,"Korea, Republic of",1.0,0,3,959800.0,68557.14285714286,15e4,15e4,3,NA,NA,NA,FALSE,FALSE,FALSE,NA,Asia and Oceania,Asia and Oceania,PHL,KOR
1091,"GABRIELA, alliance of women's organization",No,136,Philippines,No,5,5+,45,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,advocacy cqmpaign against sex trafficking,No,Yes,NA,3,2014-08-22T07:20:00Z,2014-08-22T07:50:00Z,1,1,Online,3,184,United Arab Emirates,Don't know,Never,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Don't know,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know,No,NA,Don't know,NA,United Arab Emirates,2.25,-1,7,0.0,0.0,NA,NA,11,NA,NA,NA,FALSE,FALSE,FALSE,NA,Asia and Oceania,Asia and Oceania,PHL,ARE
1191,Canadian Women's Foundation,No,31,Canada,No,1,1,12,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,Yes,Yes,Thanks you for the opportunity to comment on this survey. I would appreciate a copy of the survey results and or report when completed. I can be reached at bgosse@canadianwomen.org  / A cross border summit on this issue would be very welcome! There is a lot to share. We have brought up US NGO's to inform us of efforts related to trafficking. You are about 10 years ahead of us here north of the 49th parallel.   / Thank so much and have a great weekend!  / B,1,2014-08-22T14:48:00Z,2014-08-22T15:08:00Z,1,1,Online,1,31,Canada,A lot,Rarely,1,1,NA,NA,1,"Provincial and Municipal (local) governments, law enforcement and perhaps most importantly experiential women (Survivors)",1,0,1,0,0,0,0,0,0,1,0,0,United States (Border Services),NA,Yes,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,"I believe there was open training on the issues of Human Trafficking funded and implemented by the US here. It was open for NGO personnel, law enforcement, policy makers and front line staff as well as first responders.",I actually don't think the US raised much awareness here in Canada - they were basically speaking to the knowledgeable here in Canada.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Not an important actor,Somewhat hard,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tier 1,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Improved,No,NA,Not restricted,NA,Canada,1.0714285714285714,0,3,210194.0,15013.857142857143,3e3,3e3,2,NA,0,1,FALSE,FALSE,FALSE,NA,Americas,Americas,CAN,CAN
